 clinicName,Location,OpeningHours,Age,Contact
ISLAND FAMILY CLINIC (FERNVALE),BLK 473A FERNVALE STREET #01-03  S(791473),"MONDAY - SUNDAY : 9AM - 1PM   ,   , MONDAY - THURSDAY : 6PM - 10PM",From 0 and Up,64813740
Island Family Clinic (Sengkang),BLK 279 SENGKANG EAST AVENUE #01-05 S(540279),"Monday to Friday 9am-1pm, 6-10pm Sat and Sunday: 9am-1pm",From 0 and Up,63842759
JAPAN GREEN CLINIC,"290 ORCHARD ROAD #10-01 PARAGON   , S(238859)","MON-FRI 0900-1730 , SAT 0900-1200 , (BY APPOINTMENT ONLY)",From 0 and Up,67348871
Joy Family Clinic,BLK 703 BEDOK RESERVOIR ROAD #01-3506  S(470703),"Mon to Fri 9am to 1pm, Saturday 9am to 12 noon, Closed on Sunday and Public Holidays",From 13 and Up,64422483
Jurong Day & Night Clinic,BLK 966 JURONG WEST STREET 93 #01-219  S(640966),"0900-1230, 1830-2100 hrs on Mon-Fri , 1830-2100 hrs on Sun, PHs",From 13 and Up,67922257
K2 MEDICAL CLINIC,Blk 248 Simei Street 3 #01-128 Multi Storey Car Park  S(520248),"Mon to Fri: 8:30AM - 4PM , Mon, Wed, Fri: 6PM - 8:30PM , Sat and Sun: 9AM - 11:30AM",From 13 and Up,65881322
KAO & TAN FAMILY MEDICAL CENTRE & SURGERY,Blk 18 Jalan Membina #02-03 Tiong Bahru Court  S(164018),"Mon - Fri: 07.00 am to 11.00 pm   , Sat: 07.00 am to 11.00 pm , Sun: 09.00 am to 11.00 pm , Please call for appointment",From 7 and Up,62727880
KBL Healthcare Pte Ltd,"2 BAYFRONT AVENUE #01-88 MARINA BAY , SANDS  S(018972)",Monday to Friday  08:30 to 10:30,From 13 and Up,66887018
KEAT HONG FAMILY MEDICINE,2 Choa Chu Kang Loop #03-02 Keat Hong,Mon and Thu: 8AM - 7PM,From 13 and Up,67690750
Kenneth Tan Medical Clinic,BLK 658 PUNGGOL EAST #01-04 S(820658),"Monday-Tuesday 0830-1700, 1800-2100, , Wednesday-Friday 0830-1700 and Saturday-Sunday 0830-1300.  ",From 13 and Up,63124589
KI MEDICAL CLINIC,Blk 416 Ang Mo Kio Avenue 10 #01-975  S(560416),"Mon - thurs: , 8am to 12.30pm, 2.30 to 4.30pm, 6 to 9pm ,   , Fri: , 8am to 12.30pm, 6 to 9pm ,   , Weekends: , 8am to 12pm , 6 to 8.30pm",From 7 and Up,64554475
KINGS MEDICAL CLINIC,59A SERANGOON GARDEN WAY  S(555955),Mon - fri 9:00am to 9:00pm Sat -sun 9:00am to 1:00pm,From 13 and Up,62844498
KINGSTON MEDICAL CLINIC PTE LTD,155 Upper Paya Lebar Road  S(534853),"Monday to Fridays 8am - 7 pm   , Sat 8am -3pm , Sundays Off",From 13 and Up,88910283
KINGSWAY MEDICAL CLINIC,"BLK 352 CLEMENTI AVENUE 2 #1-103 , CLEMENTI AVENUE 2 SHOPPING CENTRE  S(120352)","MONDAY - SATURDAY: 7AM -11PM , SUNDAY: 7AM - 11PM (BY APPOINTMENT ONLY)",From 0 and Up,69241055
Lee Clinic,BLK 123 BEDOK NORTH ST 2 #01-156  S(460123),"Mon - Sat: 09:00am - 12:30pm , Mon, Tues, Thurs, Fri: 2:30pm - 4:30pm , Sunday and Public Holiday: Closed",From 13 and Up,62418827
LEE FAMILY CLINIC PTE. LTD.,Blk 762 Jurong West Street 75 #02-262 Gek Poh Shopping Centre  S(640762),MON- THU: 08.00AM TO 04.00PM,From 8 and Up,67940217
LEONG CLINIC,63B LENGKOK BAHRU #01-366  S(152063),"MONDAY TO THURSDAY 9.00AM TO 12.30PM, , 2.00PM TO 4.30PM , FRIDAY AND SATURDAY 9.00AM TO 12.30PM , SUNDAY AND PUBLIC HOLIDAYS CLOSED",From 13 and Up,64760572
LIAN CLINIC,Blk 18 Marsiling Lane #01-269  S(730018),"MON TO FRI - 830AM-1230PM; 130PM-430PM, 79PM , SAT / SUN / PH - 830AM-12PM",From 7 and Up,62697435
LIFELINE MEDICAL GROUP,Blk 118 Rivervale Drive #02-18 Rivervale Plaza  S(540118),Monday to Sunday : 08:00 am to 10:00 pm,From 7 and Up,68812392
Lifeline Punggol Medical Clinic Pte Ltd,BLK 198 PUNGGOL FIELD #02-03  S(820198),"Mon-Fri  8.30am-12.30pm, 2.00pm-4.30pm, , 7.00pm-8.30pm , Sat 8.30am-12.00pm , Sun/PH Closed",From 13 and Up,63155428
LIFELINK SN CLINIC & SURGERY,BLK 153 Serangoon North Avenue 1 #01-534  S(550153),0800 - 2100,From 13 and Up,62813977
LIM CLINIC,Blk 446 Ang Mo Kio Ave10 #01-1663  S(560446),"Monday, Tuesday, Thursday and Friday: 9am to , 12pm, 2pm to 4pm , Wednesday, Saturday and Sunday: 9am to 12 pm",From 13 and Up,64549172
LITTLE CROSS FAMILY CLINIC PTE LTD,Blk 929 Tampines St 91 #01-445  S(520929),"Mon-Fri 8.30am-3pm, 7pm-9pm ; Sat 8.30am12.30pm, 7pm-9pm ; Sun closed; PH 8.30am12.30pm",From 7 and Up,65440040
LO & LEE CLINIC & SURGERY,Blk 134 Lorong Ah Soo #01-462  S(530134),MON-FRI : 8.30AM - 2.00PM SAT :8.30AM - 10.30AM,From 7 and Up,62855688
Loyang Medical Centre,25A LOYANG CRESCENT #01-01  S(506816),"Weekdays 830 am to 1pm, 2-5pm , Saturday 9am to 12 noon , Closed and Sunday and Public holidays",From 13 and Up,65431690
MARINA MEDICAL CENTRE (TIONG BAHRU),BLK 78 GUAN CHUAN ST #01-39  S(160078),"MON TO FRI : 10AM TO 12.15PM , MON TO FRI : 2PM TO 3.30PM , SAT : 10AM TO 11.30AM , SUN AND PUBLIC HOLIDAY : CLOSED",From 13 and Up,62222177
Martin Medical Centre,BLK 111 WOODLANDS ST 13 #01-80  S(730111),8:30-9pm,From 13 and Up,62692446
MAYFAIR MEDICAL CLINIC,Blk 182 Woodlands Street 13 #01-04  S(730182),"Mon - Sun: 08.30am to 1.30pm   , Mon - Sun: 6.00pm to 12mn   , PH: 08.30am to 1.30pm   , PH: 6.00pm to 12mn",From 13 and Up,62352880
Mayfair Medical Clinic (Yishun Chong Pang),BLK 103 YISHUN RING ROAD #01-73 S(760103),"Mon - Sat: 8:30am to 9pm , Sunday 6pm to 9pm   , PH: Close",From 13 and Up,6970 9671
MBS MHC HEALTHCARE CENTRE,"10 Bayfront Avenue Basement 2 Marina Bay , Sands  S(018956)",8:30am - 5:30 pm Mon- Friday,From 13 and Up,66881651
Medi Healthcare Clinic (Punggol),BLK 218 SUMANG WALK #01-02  S(820218),"Mon to Fri: 8.30am to 1pm, 6pm to 9pm Sat & Sun: 8.30am tp 1pm",From 13 and Up,64448748
MEDICARE ASSOCIATES,Blk 482 Tampines Ave 9 St 43 #01-236  S(520482),"Mon-Fri 8.30am-12pm, 2pm-4pm, 6.30pm-9.00pm. Closed on wed/fri nights. Sat/Sun 8.30am-12pm",From 7 and Up,67880137
MEDIHEALTH BISHAN CLINIC & SURGERY,Blk 121 Bishan St 12 #01-95  S(570121),"Public Holiday :  Closed   ,  Monday : 08:00 am to 01:00 pm, 02:00 pm to 05:00 pm   ,  Tuesday : 08:00 am to 01:00 pm, 02:00 pm to 05:00 pm   ,  Wednesday : 08:00 am to 01:00 pm, 02:00 pm to , 05:00 pm, 06:00 pm to 10:00 pm   ,  Thursday : 08:00 am to 01:00 pm, 02:00 pm to 05:00 pm   ,  Friday : 08:00 am to 01:00 pm, 02:00 pm to 05:00 , pm, 06:00 pm to 10:00 pm   Saturday : 08:00 am to 01:00 pm   ,  Sunday :  Closed",From 13 and Up,62583212
MEDILIFE CLINIC AND SURGERY,BLK 474 TAMPINES ST 43 #01-122 S(520474),Monday to Sat  8.30 AM to 12 PM,From 13 and Up,67813168
MEDIPOINT MEDICAL CENTRE (PONGGOL BRANCH),Blk 401 Hougang Ave 10 #01-1170  S(530401),"Mon - Fri:  8.30am to 2.00pm ; 7.00pm to 9.00pm , Sat& Sun: 9.00am to 12.30pm , PH: closed",From 13 and Up,63865046
Medivale Medical Clinic,"236 YISHUN RING ROAD #01-1012 YISHUN , HEARTS  S(760236)","MONDAYS TO FRIDAYS: 8.30AM TO 12.30PM, 2PM TO 4PM, 6PM TO 9PM. , SATURDAYS AND SUNDAYS: 8.30AM TO 12.30PM. , PUBLIC HOLIDAYS: CLOSED.",From 13 and Up,62570141
MEDIVENE CLINIC & SURGERY,Blk 330 Anchorvale Street #01-05  S(540330),"Mon to thurs 0900-1330, 1830-2030hrs , Fri 0900-1330hrs Sat 0900-1300hr sun closed",From 0 and Up,63850441
MEDIVIEW CLINIC AND SURGERY,150 LORONG 1 TOA PAYOH #01-999 S(310150),"Mon-Tues: , 8.30 am to 12.30 pm, 2 to 4 pm, 7 to 9 pm ,   , Wed - Fri: , 8.30 am to 12.30 pm, 2 to 5 pm ,   , Sat: , 8.30 am to 12.30 pm",From 0 and Up,62532351
MEDLIFE CLINIC & SURGERY,Blk 684 Hougang Avenue 8 #01-985  S(530684),"Monday to Friday : 08:30 am to 03:30 pm, 06:30 pm to 08:30 pm   ,  Saturday and Public Holiday : 09:00 am to 01:00 pm   ,  Sunday : 09:00 am to 01:00 pm, 07:00 pm to 09:00 pm",From 0 and Up,63850836
MEI LING CLINIC,Blk 158 Mei Ling St #01-80  S(140158),MON-FRI 1200H-1230H SAT-SUN 1100H-1130H,From 0 and Up,64741782
Mel & Partners Drs Pte Ltd,"1 SCOTTS ROAD #17-12 SHAW CENTRE   , S(228208)",Mondays to Fridays 0930 to 1230,From 13 and Up,67352868
MHC Family Clinic (Ang Mo Kio),BLK 452 ANG MO KIO AVE 10 #01-1789 S(560452),"Monday-Friday , 8.30am - 12 pm , 1-3.30pm ,   , Saturday   , 8.30am-12pm ,   , Sunday   , Closed",From 13 and Up,65534050
MHC MEDICAL CENTRE (AMARA),"100 Tras Street #15-01/02/03 100 Am   , S(079027)",Mon-Friday 9am - 5pm Sat: 9am - 1pm,From 13 and Up,62255220
MHC MEDICAL CENTRE (NOVENA),"10 Sinaran Drive #09-10 Novena Medical , Center  S(307506)",8:30am - 5:30 pm Mon- Friday,From 13 and Up,63976568
MILLENNIUM MEDICAL GROUP,Blk 849 Woodlands St 82 #01-215  S(730849),"Mon-Fri: 9am to 12.30pm, 2pm to 4pm, 7pm to , 9pm , Sat: 9am to 12.30pm , Sun & PH: Closed , Mon to Friday 09:30 am to 12:00pm 2:00 to 4:00pm , Saturday 9:30 am to 12:00 pm , Sunday  9:30 am to 22:30pm",From 0 and Up,63680386
MILLENNIUM MEDICAL GROUP,Blk 533 Choa Chu Kang St 51 #01-33 S(680533),"Mon to Friday 09:30 am to 12:00pm 2:00 to 4:00pm
Saturday 9:30 am to 12:00 pm
Sunday 9:30 am to 22:30pm","From 7 and
Up",67656685
MINMED CLINIC (HAIG ROAD),30 Haig Rd  S(438737),Mon - Fri: 09.00am to 03.00pm,From 13 and Up,67410123
MINMED CLINIC (JURONG EAST),"50 Jurong Gateway Road #04-17 Jem   , S(608549)","Mon - Fri: 09.00am to 01.00pm, 02.00pm to , 05.00pm",From 13 and Up,63330123
MINMED CLINIC (PASIR RIS),"1 Pasir Ris Central Street 3 #05-08/09 White , Sands  S(518457)","Mon - Fri: 09.00am to 01.00pm, 02.00pm to , 05.00pm",From 13 and Up,65850123
MINMED CLINIC (PUNGGOL),"83 Punggol Central #02-15 Waterway Point   , S(828761)","Mon - Fri: 09.00am to 01.00pm, 02.00pm to , 05.00pm",From 13 and Up,63880123
MINMED CLINIC (SENGKANG),"1 Sengkang Square #04-13 Compass One   , S(545078)","Mon - Fri: 09.00am to 01.00pm, 02.00pm to , 05.00pm",From 13 and Up,63860123
MINMED CLINIC (YISHUN),"1 Northpoint Drive #02-153 Northpoint City   , S(768019)","Mon - Fri: 09.00am to 01.00pm, 02.00pm to , 05.00pm",From 13 and Up,65540123
MISSION CROSS FAMILY CLINIC,348 Yishun Avenue 11 #01-03  S(760348),"Public Holiday :  Closed   ,  Monday to Thursday : 09:00 am to 01:00 pm, 07:00 pm to 09:00 pm   ,  Tuesday and Saturday :  Closed   ,  Friday : 09:00 am to 01:00 pm   ,  Sunday : 10:00 am to 01:00 pm",From 0 and Up,66358579
MOBILEDOCTOR CLINIC,"20 Cross Street #02-11/12 China Square , Central (China Court)  S(048422)","Mon to Sat: 9AM - 6PM , Doctor(s) physically available on Thu and Sat, best to call in advance (by appointment only)",From 0 and Up,62500625
MUTUAL HEALTHCARE MEDICAL,"319B Anchorvale Dr #01-92  S(542319) , Blk 205A Compassvale Lane #01-53  S(541205)","Mon – Fri : 08:30 – 12: 30pm / 2:00 – 4: 00PM Saturday : 08:30 – 12: 30 pm , Mon – Fri : 08:30 – 12: 30pm / 2:00 – 4: 00PM Saturday : 08:30 – 12: 30 pm","From 7 and Up , Call to confirm",64893833
MWH Medical Specialists Centre,"101 IRRAWADDY ROAD #07-01 ROYAL SQUARE , AT NOVENA   S(329565)","Monday to Friday 9am to 6pm , Saturday 9am to 1pm , Sunday & PH - Closed , Monday to Friday 9am to 6pm , Saturday 9am to 1pm , Sunday & PH - Closed",From 13 and Up ,69312000
MY DOCTOR @ LAKESIDE,Blk 201 Boon Lay Way #01-05 Lakeside Mrt Station  S(649845),"monday to friday 8.30 am to 8.30 pm saturday 8.30 am to 5 pm   , closed on sundays and public holidays",From 7 and Up,62657270
MY FAMILY CLINIC (ANCHORVALE),Blk 326A Anchorvale Road #01-260  S(541326),"Mon, Wed, Thu , 8:00AM - 2:00PM , 6:00PM - 9:00PM , Tue, Fri, Sat , 8:00AM - 2:00PM , Sun, PH , Closed",From 13 and Up,67023963
MY FAMILY CLINIC (ANGSANA BREEZE @ YISHUN),Blk 507 Yishun Avenue 4 #01-05  S(760507),"Mon , 8:00 AM - 3:30 PM , 6:00 PM - 9:30 PM , Tue - Fri , 8:00 AM - 2:00 PM , 6:00 PM - 9:30 PM , Saturday , 8:00AM - 12.00PM , Sunday , 8:00AM - 12.00PM , 6:00PM - 9.00PM , PH , Closed",From 13 and Up,67530178
MY FAMILY CLINIC (CHOA CHU KANG),Blk 475 Choa Chu Kang Ave 3 #02-01 Sunshine Place  S(680475),"Mon, Tue , 8:00AM - 1:00PM , 2:00PM - 5:00PM , Wed, Fri , 8:00AM - 1.00PM , 2:00PM - 5.00PM , 6:00PM - 9.00PM , Thu, Sat , 8:00AM - 12.00PM , Sun , 8:00AM - 1.00PM , PH , Closed",From 13 and Up,67674566
MY FAMILY CLINIC (CLEMENTI 325) PTE LTD,Blk 325 Clementi Ave 5 #01-139  S(120325),"Monday to Friday : 08:30 am to 12:30 pm, 02:00 pm , to 04:30 pm, 06:30 pm to 08:30 pm   Saturday : 08:30 am to 12:30 pm",From 13 and Up,67784608
MY FAMILY CLINIC (CLEMENTI),Blk 420A Clementi Avenue 1 #01-05 Casa Clementi  S(121420),"Mon - Thur , 8:30AM - 12:30PM , 2:00PM - 4:30PM , 6:30PM - 8:30PM , Fri , 8:30AM - 12.30PM , 2:00AM - 4.30PM , Saturday , 8:30AM - 12.30PM , Sunday Closed , PH Closed",From 13 and Up,66942574
MY FAMILY CLINIC (HOUGANG CENTRAL),Blk 804 Hougang Central #01-118  S(530804),"Mon - Fri , 8:00AM - 9:00PM , Sat, Sun, PH , 8:00AM - 5:00PM",From 13 and Up,63852117
MY FAMILY CLINIC (PIONEER),"638 Jurong West St 61 #02-09 Pioneer Mall   , S(640638)","Mon - Fri , 8:00AM - 1:00PM , 2:00PM - 5:00PM , 6:00PM - 10:00PM , Sat , 8:00AM - 1:00PM , Sun , Closed",From 13 and Up,68611182
MY FAMILY CLINIC (PUNGGOL CENTRAL),Blk 301 Punggol Central #01-02  S(820301),"Mon, Wed, Fri , 8:30AM - 1:00PM , 2:00PM - 5:00PM , 6:00PM - 9:30PM , Tue , 8:30AM - 1:00PM , 2:00PM - 5:00PM , Sat , 8:30AM - 1:00PM , Fri, Sun , Closed , PH , 9:00AM - 1:00PM",From 13 and Up,68537351
MY FAMILY CLINIC (RIVERVALE),"11 Rivervale Crescent #02-11A Rivervale Mall   , S(545082)","Mon 8:00AM - 8:00PM , Tue - Thurs 8:00AM - 6:00PM , Fri 8:00AM - 2:00PM , Sat, Sun & PH 8:00AM - 1:00PM",From 13 and Up,68811978
MY FAMILY CLINIC (SEGAR),Blk 485 Segar Road #01-508  S(670485),"Mon - Thurs , 8:00AM - 1:00PM , 2:00PM - 4:00PM , Sun , 8:00AM - 1:00PM , Fri, Sat, PH , Closed",From 13 and Up,67107269
MY FAMILY CLINIC (ST GEORGE),2 St. George'S Road  S(328023),"Mon - Tue , 8:00AM - 12:30PM , 1:30PM - 3:30PM , 6:00PM - 9:00PM , Wed - Thu , 8:00AM - 12:30PM , 1:30PM - 3:30PM , Fri - Sat , 8:00AM - 12:30PM , Sun, PH , Closed",From 13 and Up,62922128
MY FAMILY CLINIC (TANGLIN HALT),Blk 46-2 Commonwealth Drive #01-372  S(140462),"Mon - Fri , 8:00AM - 2:00PM , 6:30PM - 9:00PM , Saturday , 9:00AM - 12.00NN , Sunday , Closed , PH* , 9:00AM - 12.00NN",From 13 and Up,64738920
MY FAMILY CLINIC (WOODLANDS GLEN),Blk 573 Woodlands Drive 16 #01-09  S(730573),"Mon - Tue , 8:00AM - 3:00PM , 6:00PM - 10:00PM , Wed - Fri , 8:00AM - 3:00PM , Sat , 8:00AM - 12:00PM , Sun & PH , Closed",From 13 and Up,67321520
MY FAMILY CLINIC (WOODLANDS),Blk 768 Woodlands Ave 6 #02-07 Woodlands Mart  S(730768),"Mon - Sun , 8:00AM - 5:00PM , 6:00PM - 10:00PM",From 13 and Up,68840658
MY FAMILY CLINIC™ (TOA PAYOH CENTRAL),Blk 79D Toa Payoh Central #01-53  S(314079),"Mon , 8:30AM - 2:00PM , 2:30PM - 4:30PM , 6:00PM - 10:00PM , Tue - Fri , 8:30AM - 2:00PM , 6:00PM - 10:00PM , Sat , 8:30AM - 2:00PM , Sun , 9:00AM - 12:00NN , PH , Closed",From 13 and Up,62380301
My Health Partners Medical Clinic,"25D Lorong Liput  S(277735) , 25D Lorong Liput  S(277735)","9 am to 4.30 pm Mon to Fri , 9 am to 1 pm.      Sat   , Sun and PH closed , 9 am to 4.30 pm Mon to Fri , 9 am to 1 pm.      Sat   , Sun and PH closed",From 13 and Up,64699116
MYDOCTOR@ADMIRALTY PTE LTD,Blk 693 Woodlands Avenue 6 #01-03  S(730693),"Mon - Fri: 8.30am- 2pm, 6pm-9pm Sat/Sun/PH : 8.30am - 1pm",From 7 and Up,69098365
MYHEALTH MEDICAL CENTRE,Blk 501 West Coast Drive #01-256  S(120501),"Mon - Fri 08.30am to 05.30pm , Sat - 08.30am to 1pm , Sun - 08.30am to 1pm , PH - Closed",From 7 and Up,68726920
NEE SOON CLINIC,BLK 779 YISHUN AVENUE 2 #01-1547 KHATIB VALE  S(760779),"MON-FRI 9AM-6PM , SUN 9AM-1PM , SATURDAY AND PH CLOSED",From 13 and Up,67219796
NEIGHBOURHOOD CLINIC,BLK 260 BANGKIT ROAD #01-13  S(670260),"Monday to Friday:
9:00 am - 12:00 noon, 2:00 pm - 4:00 pm, 6:30 pm -
8:30 pm
Saturday, Sunday and Public Holiday:
9:00 am - 12:00 noon",From 13 and Up,67636515
NEW HEALTH FAMILY CLINIC PTE LTD,Blk 108 Depot Road #01-08 Depot Heights Shopping Centre  S(100108),Monday to Friday: 9.30 am to 12 noon Saturday 9.30 am to 10.30 am,From 7 and Up,62786200
NEW PATH FAMILY CLINIC,926 Upper Thomson Road  S(787120),"Mon, Wed & Thurs:   , 9am-1pm , 2pm-5pm , 6pm-9pm ,   , Tues & Fri:   , 9am-1pm , 2pm-5pm ,   , Sat, Sun & PH:   , 9am-1pm",From 13 and Up,69800662
New Town Clinic Pte Ltd,BLK 59 New Upper Changi Road #01-1224  S(461059),"Morning: Monday to Sunday: 9:00 am to 01:00 pm except Wednesday , Afternoon: Monday & Tuesday: 3:00 pm to 6:00 pm , Night: Closed , PH: Closed , Morning: Mon to Sun 09:00 hrs to 14:00 hrs except , Wednesday , Afternoon: Monday & Tuesday 15:00 hrs to 18:00 hrs , Night: Closed , PH: Closed",From 13 and Up,64431784
NEWCASTLE CLINIC,"541 Orchard Road #14-02 Liat Towers   , S(238881)","Mon - Fri: 9.30am to12.30pm, 2.30pm to 4.30pm Sat: 9.30am to 11:30am",From 7 and Up,67362322
Newlife Family Clinic & Surgery,BLK 61 TEBAN GARDENS ROAD #01-20  S(600061),"Mon-Tue 9-12pm, 2.30-4pm, 7-8.30pm , Wed-Thu 9-12pm, 2.30-4pm , Fri-Sun 9-11am",From 13 and Up,65663770
NIPPON MEDICAL CARE,"6A Napier Road #03-31 Gleneagles Hospital   , S(258500)","Monday to Friday : 09:00 am to 11:00 pm, 02:00 pm to 05:00 pm   ,  Saturday : 09:00 am to 12:00 pm",From 0 and Up,64747707
NORTHEAST MEDICAL GROUP,Blk 39 Jalan Tiga #01-01  S(390039),"Mon-Fri: 8am-1pm, 2pm-10pm
Sat: 8am-1pm, 6pm-10pm
Sun: 8am-6pm
PH: 8am-1pm",From 7 and Up,62413298
NORTHEAST MEDICAL GROUP,Blk 25 Ghim Moh Link #01-10  S(270025),"Mon, Tue, Thu: 08.30am to 01.00pm, 02.00pm to
10.00pm
Wed, Fri: 08.30am to 01.00pm, 02.00pm to
06.00pm
Sat: 08.30am to 01.00pm",From 7 and Up,66943282
NORTHEAST MEDICAL GROUP,Blk 531 Bedok North St 3 #01-692  S(460531),"Mon/Wed: 7pm-10pm
Sun: 8:30am-12pm",From 7 and Up,64412402
NORTHEAST MEDICAL GROUP,5 Sengkang Square #01-05  S(545062),Mon-Sun: 8am-10pm,"From 0 and
Up",68755911
NORTHEAST MEDICAL GROUP,30 Simei Street 3 #02-01 Simei Mrt Station S(529888),"Mon-Sun: 8am-10pm
PH: 10am-6pm","From 0 and
Up",67838638
NORTHEAST MEDICAL GROUP,20 Tampines Central 1 #01-25 Tampines Mrt  Station  S(529538) ,"Mon-Sun 8am-1pm, 2pm-10pm
PH 8am-1pm","From 13
and Up ",67867848
NORTHEAST MEDICAL GROUP,22 Malacca Street #13-03 Rb Capital Building  S(048980),"Mon, Tue, Fri: 08.30am to 01.00pm, 02.00pm to
06.00pm
Wed, Thu: 08.30am to 01.00pm, 02.00pm to
04.00pm","From 13
and Up",65572770
Northeast Medical Group,"10 BUKIT BATOK CENTRAL #01-01 BUKIT , BATOK MRT STATION  S(659958)","Mon-Fri 8am-10pm , Sat/Sun 8am-1pm , PH 9am-1pm",From 13 and Up,62261442
NORWOOD MEDICAL CLINIC,785E Woodlands Rise #01-02  S(735785),"Mon - Fri: 0800-1300, 1800-2200hrs , Sat: 0800-1300hrs , Sun: 0900-1300hrs",From 13 and Up,69373576
NUTRAMED CLINIC,"1 Grange Road #10-10 Orchard Building   , S(239693)","Monday to Friday : 08:30 am to 04:00 pm   ,  Saturday to Saturday : 08:30 am to 12:00 pm",From 7 and Up,67350706
OC MEDICAL RAFFLES PLACE,"1 Raffles Place #05-15/16 One Raffles Place   , S(048616)",Weekdays: 9am to 3pm Weekends: closed,From 12 and Up,65322692
ONECARE CLINIC ALJUNIED MRT,"81 Lorong 25 Geylang #01-03 Aljunied Mrt , Station  S(388310)","Mon - Fri: 09.00am to 02.45pm, 06.00pm to , 08.45pm   , Sat: 09.00am to 11.45am , Sun: 09:00am to 11.45am, 06.00pm to 08.45pm",From 12 and Up,69045871
OneCare Clinic Bedok MRT,BLK 315 NEW UPPER CHANGI ROAD #01-01 BEDOK MRT STATION  S(467347),"Mon -  Thu: 09.00am to 01.45pm, 05.00pm to , 08.45pm , Fri: 09.00am to 01.45pm   , Sat - Sun: 09.00am to 11.45am",From 13 and Up,69700813
OneCare Clinic Boon Lay,BLK 221 BOON LAY PLACE #01-152 BOON LAY SHOPPING CENTRE  S(640221),"Mon - Sun: 08.00am to 03.45pm, 05.00pm to , 9.45pm",From 13 and Up,62611580
OneCare Clinic Bukit Batok,BLK 630 BUKIT BATOK CENTRAL #01-148  S(650630),"Mon - Fri: 08.00am to 02.45pm, 05.00pm to , 08.45pm , Sat, Sun: 08.00am to 12.45pm, 05.00pm to 08.45pm",From 13 and Up,65636913
OneCare Clinic Bukit Batok West,BLK 440 BUKIT BATOK WEST AVENUE 8 #01-07 MULTI STOREY CAR PARK  S(650440),"Mon, Tues, Thur: 08.00am to 12.45pm, 06.00pm to , 08.45pm , Wed, Fri: 08.00am to 12.45pm   , Sat, Sun: 09.00am to 11.45am",From 13 and Up,69709302
OneCare Clinic Bukit Gombak MRT,"802 BUKIT BATOK WEST AVENUE 5 #01-16 , BUKIT GOMBAK MRT STATION  S(659083)","Mon - Thu: 08.00am to 02.45pm, 05.00pm to , 08.45pm , Sat: 08.00am to 12.45pm , Sun: 08.00am to 12.45pm, 05.00pm to 08.45pm",From 13 and Up,62558472
OneCare Clinic Bukit Panjang,"547 SEGAR ROAD #01-05 MULTI STOREY CAR , PARK  S(670547)","Mon - Sun: 08.00am to 02.45pm, 06.00pm to , 09.15pm",From 13 and Up,62508533
ONECARE CLINIC CANBERRA,Blk 105 Canberra Street #01-09  S(750105),"Mon to Fri: 08.00am to 01.45pm, 06.00pm to , 08.45pm , Sat - Sun: 08.00am to 11.45am",From 12 and Up,62513778
OneCare Clinic Choa Chu Kang,BLK 810 CHOA CHU KANG AVENUE 7 #01-09 MULTI STOREY CAR PARK  S(680810),"Mon - Fri: 08.00am to 01.45pm, 06.00pm to , 08.45pm , Sat: 08.00am to 11.45am , Sun: 08.00am to 11.45am, 06.00pm to 08.45pm",From 13 and Up,67666146
ONECARE CLINIC CLEMENTI,Blk 449 Clementi Avenue 3 #01-241  S(120449),"Mon, Tue, Thu: 8am to 145pm; 6pm to 845pm , Wed, Fri: 8am to 145pm , Sat: 9am to 1145am , Sun: 9am to 1145am; 6pm to 845pm",From 12 and Up,69709300
OneCare Clinic Fernvale,BLK 417 FERNVALE LINK #01-10  S(790417),"Mon, Tues, Thu, Fri: 08.00am to 12.45pm, 06.00pm to 08.45pm , Wed: 08.00am to 12.45pm   , Sat: 08.00am to 11.45am , Sun: 08.00am to 11.45am, 06.00pm to 08.45pm",From 13 and Up,63441620
OneCare Clinic Hougang,BLK 104 HOUGANG AVENUE 1 #01-1125  S(530104),"Mon - Fri: 08.00am to 01.45pm, 06.00pm to , 08.45pm   , Sat - Sun: 08.00am to 12.45pm, 06.00pm to 08.45pm",From 13 and Up,65250325
OneCare Clinic Hougang Ave 8,BLK 681 HOUGANG AVENUE 8 #01-835  S(530681),"Mon - Thu: 08.00am to 01.45pm, 05.00pm to , 08.45pm , Fri: 08.00am to 01.45pm   , Sat, Sun: 09.00am to 12.45pm, 06.00pm to 08.45pm",From 13 and Up,69700811
OneCare Clinic Loyang,BLK 258 PASIR RIS STREET 21 #02-14 LOYANG POINT  S(510258),"Mon - Fri: 08.00am to 01.45pm, 05.00pm to , 08.45pm   , Sat: 08.00am to 12.45pm , Sun: 08.00am to 12.45pm, 06.00pm to 08.45pm",From 13 and Up,63857435
OneCare Clinic Marine Parade,BLK 81 MARINE PARADE CENTRAL #01-644  S(440081),"Mon, Tues, Thu: 09.00am to 12.45pm, 06.00pm to , 08.15pm , Wed, Fri: 09.00am to 12.45pm   , Sat, Sun: 09.00am to 12.15pm",From 13 and Up,63441620
OneCare Clinic Punggol Plaza,BLK 168 PUNGGOL FIELD #02-09A PUNGGOL PLAZA  S(820168),"Mon - Thurs: 08.00am to 01.45pm, 05.00pm to , 08.45pm   , Fri: 08.00am to 01.45pm , Sat, Sun: 08.00am to 12.45pm, 06.00pm to 08.45pm",From 13 and Up,69708649
